win,ass-mon,ass-out,ass-int,arc-mon,arc-out,arc-int,sup-mon,sup-out,sup-int,tan-mon,tan-out,tan-int,war-mon,war-out,war-int,mag-mon,mag-out,mag-int,position_list,tf,ass-mon-out,ass-mon-int,arc-mon-out,arc-mon-int,sup-mon-out,sup-mon-int,tan-mon-out,tan-mon-int,war-mon-out,war-mon-int,mag-mon-out,mag-mon-int
0,0,0,0,13893,70341,43915,8259,16463,30390,9265,14059,91380,15281,42856,71028,13027,82156,24311,"[0, 1, 1, 1, 1, 1]",False,0,0,977247513,610111095,135967917,250991010,130256635,846635700,654882536,1085378868,1070246212,316699397
1,17626,54344,62910,18466,68866,43174,9785,8674,84395,11522,24904,90665,0,0,0,9430,42057,23443,"[1, 1, 1, 1, 0, 1]",True,957867344,1108851660,1271679556,797251084,84875090,825805075,286943888,1044642130,0,0,396597510,221067490
1,18450,126234,154476,0,0,0,9449,68714,168181,12949,70425,208218,15706,115112,129110,14212,210213,52044,"[1, 0, 1, 1, 1, 1]",True,2329017300,2850082200,0,0,649278586,1589142269,911933325,2696214882,1807949072,2027801660,2987547156,739649328
0,15050,141016,83462,19295,195611,123135,9941,45613,117088,12136,82746,236213,18834,134647,174796,0,0,0,"[1, 1, 1, 1, 1, 0]",False,2122290800,1256103100,3774314245,2375889825,453438833,1163971808,1004205456,2866680968,2535941598,3292107864,0,0
0,20560,65322,130706,17560,223335,78457,10530,13812,132513,15288,54752,120812,0,0,0,14439,81135,49653,"[1, 1, 1, 1, 0, 1]",False,1343020320,2687315360,3921762600,1377704920,145440360,1395361890,837048576,1846973856,0,0,1171508265,716939667
1,17532,78907,94559,20777,130005,53237,23219,172707,224912,12230,41497,144840,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,1383397524,1657808388,2701113885,1106105149,4010083833,5222231728,507508310,1771393200,0,0,0,0
1,0,0,0,18973,147356,59001,24147,116430,151485,14293,49310,103507,14569,65782,97121,0,0,0,"[0, 1, 2, 1, 1, 0]",True,0,0,2795785388,1119425973,2811435210,3657908295,704787830,1479425551,958377958,1414955849,0,0
0,15247,71289,77703,18779,126494,89359,9352,22979,96461,10962,34034,135514,0,0,0,14423,88495,58315,"[1, 1, 1, 1, 0, 1]",False,1086943383,1184737641,2375430826,1678072661,214899608,902103272,373080708,1485504468,0,0,1276363385,841077245
1,13684,90774,53880,18002,134120,56484,10510,14423,80253,0,0,0,31344,100634,180445,0,0,0,"[1, 1, 1, 0, 2, 0]",True,1242151416,737293920,2414428240,1016824968,151585730,843459030,0,0,3154272096,5655868080,0,0
0,0,0,0,16870,94193,44708,21411,82962,128435,9515,24608,113093,14989,38717,84571,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1589035910,754223960,1776299382,2749921785,234145120,1076079895,580329113,1267634719,0,0
0,0,0,0,10587,128534,20554,7449,63218,47173,9950,28899,106981,25547,65681,126372,0,0,0,"[0, 1, 1, 1, 2, 0]",False,0,0,1360789458,217605198,470910882,351391677,287545050,1064460950,1677952507,3228425484,0,0
1,0,0,0,14405,98435,57604,7215,14664,60050,8973,37643,106615,12941,34341,79385,7147,39696,25464,"[0, 1, 1, 1, 1, 1]",True,0,0,1417956175,829785620,105800760,433260750,337770639,956656395,444406881,1027321285,283707312,181991208
1,15216,110730,76377,16640,141227,88708,11188,127438,71435,13513,58091,185721,15973,44006,77693,0,0,0,"[1, 1, 1, 1, 1, 0]",True,1684867680,1162152432,2350017280,1476101120,1425776344,799214780,784983683,2509647873,702907838,1240990289,0,0
0,17159,85662,110562,0,0,0,10349,70115,89988,10678,44079,186243,14350,51737,108608,15945,149715,57792,"[1, 0, 1, 1, 1, 1]",False,1469874258,1897133358,0,0,725620135,931285812,470675562,1988702754,742425950,1558524800,2387205675,921493440
0,0,0,0,7369,26470,28453,13767,80920,90677,5745,20166,78333,7798,14953,25825,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,195057430,209670157,1114025640,1248350259,115853670,450023085,116603494,201383350,0,0
1,0,0,0,10840,56715,25907,6208,13907,72322,8697,27649,69118,9645,25104,37493,9452,62869,12326,"[0, 1, 1, 1, 1, 1]",True,0,0,614790600,280831880,86334656,448974976,240463353,601119246,242128080,361619985,594237788,116505352
1,16083,99036,54667,16709,113758,77787,9659,32713,91081,13174,49814,182967,16649,37373,66554,0,0,0,"[1, 1, 1, 1, 1, 0]",True,1592795988,879209361,1900782422,1299742983,315974867,879751379,656249636,2410407258,622223077,1108057546,0,0
0,0,0,0,14385,69972,51537,9428,25905,129652,11245,36112,98232,14236,31205,62220,14647,175797,46765,"[0, 1, 1, 1, 1, 1]",False,0,0,1006547220,741359745,244232340,1222359056,406079440,1104618840,444234380,885763920,2574898659,684966955
0,11831,87417,83565,0,0,0,9477,18668,137115,9962,56797,132833,10544,73733,103212,12611,198647,60268,"[1, 0, 1, 1, 1, 1]",False,1034230527,988657515,0,0,176916636,1299438855,565811714,1323282346,777440752,1088267328,2505137317,760039748
1,0,0,0,13943,131743,62564,9716,41039,110148,24939,131798,344745,0,0,0,14041,165270,46194,"[0, 1, 1, 2, 0, 1]",True,0,0,1836892649,872329852,398734924,1070197968,3286910322,8597595555,0,0,2320556070,648609954
0,0,0,0,12799,143352,64181,0,0,0,20759,127520,301297,11527,73403,89609,10075,129469,46395,"[0, 1, 0, 2, 1, 1]",False,0,0,1834762248,821452619,0,0,2647187680,6254624423,846116381,1032922943,1304400175,467429625
1,14440,95328,98700,0,0,0,23161,140282,282856,0,0,0,11697,46559,80885,14688,133262,80520,"[1, 0, 2, 0, 1, 1]",True,1376536320,1425228000,0,0,3249071402,6551227816,0,0,544600623,946111845,1957352256,1182677760
1,14168,95764,65537,0,0,0,9699,41736,114325,0,0,0,25917,97694,153792,12225,171109,35312,"[1, 0, 1, 0, 2, 1]",True,1356784352,928528216,0,0,404797464,1108838175,0,0,2531935398,3985827264,2091807525,431689200
0,0,0,0,12441,70061,42561,7395,35367,121574,19463,81103,246228,0,0,0,11165,98606,50301,"[0, 1, 1, 2, 0, 1]",False,0,0,871628901,529501401,261538965,899039730,1578507689,4792335564,0,0,1100935990,561610665
0,0,0,0,0,0,0,6488,12655,69804,8035,32237,126380,18096,55053,156341,10045,92164,43701,"[0, 0, 1, 1, 2, 1]",False,0,0,0,0,82105640,452888352,259024295,1015463300,996239088,2829146736,925787380,438976545
1,0,0,0,14302,84713,54457,8109,35585,53513,0,0,0,25900,137756,146895,11739,96389,33023,"[0, 1, 1, 0, 2, 1]",True,0,0,1211565326,778844014,288558765,433936917,0,0,3567880400,3804580500,1131510471,387656997
1,10542,64896,57769,0,0,0,14881,96667,89086,8039,36173,68146,9187,40216,48816,0,0,0,"[1, 0, 2, 1, 1, 0]",True,684133632,609000798,0,0,1438501627,1325688766,290794747,547825694,369464392,448472592,0,0
0,0,0,0,7699,45942,28558,4320,34732,68031,5785,23477,108146,8355,29395,36116,7292,63761,22485,"[0, 1, 1, 1, 1, 1]",False,0,0,353707458,219868042,150042240,293893920,135814445,625624610,245595225,301749180,464945212,163960620
1,0,0,0,22525,312662,97833,14018,42433,204972,17583,83946,188547,18160,111300,178881,19074,212655,62122,"[0, 1, 1, 1, 1, 1]",True,0,0,7042711550,2203688325,594825794,2873297496,1476022518,3315221901,2021208000,3248478960,4056181470,1184915028
0,0,0,0,18243,190762,122867,11808,48094,169488,32923,204417,511131,0,0,0,18661,172649,127556,"[0, 1, 1, 2, 0, 1]",False,0,0,3480071166,2241462681,567893952,2001314304,6730020891,16827965913,0,0,3221802989,2380322516
1,0,0,0,14739,142464,53923,9048,44342,105852,8576,55247,114071,10124,55038,74744,10989,123378,43038,"[0, 1, 1, 1, 1, 1]",True,0,0,2099776896,794771097,401206416,957748896,473798272,978272896,557204712,756708256,1355800842,472944582
0,13369,92608,83725,0,0,0,6406,19181,93767,20277,122342,249331,0,0,0,8350,74642,58093,"[1, 0, 1, 2, 0, 1]",False,1238076352,1119319525,0,0,122873486,600671402,2480728734,5055684687,0,0,623260700,485076550
0,9979,53295,77745,11258,77956,56599,8664,34208,43489,10893,40699,103142,15587,97941,112206,0,0,0,"[1, 1, 1, 1, 1, 0]",False,531830805,775817355,877628648,637191542,296378112,376788696,443334207,1123525806,1526606367,1748954922,0,0
1,11051,63478,72872,0,0,0,8426,26215,74155,0,0,0,24957,121181,178439,9835,103805,41325,"[1, 0, 1, 0, 2, 1]",True,701495378,805308472,0,0,220887590,624830030,0,0,3024314217,4453302123,1020922175,406431375
1,0,0,0,6698,37784,27231,6029,17628,59543,0,0,0,13254,77891,109904,7009,37999,38807,"[0, 1, 1, 0, 2, 1]",True,0,0,253077232,182393238,106279212,358984747,0,0,1032367314,1456667616,266334991,271998263
0,4840,32328,43633,0,0,0,0,0,0,10019,54916,119682,6357,29175,28962,5218,52422,23131,"[1, 0, 0, 2, 1, 1]",False,156467520,211183720,0,0,0,0,550203404,1199093958,185465475,184111434,273537996,120697558
1,0,0,0,18014,190544,78747,10352,53690,152941,0,0,0,33446,223429,263469,16262,203758,58950,"[0, 1, 1, 0, 2, 1]",True,0,0,3432459616,1418548458,555798880,1583245232,0,0,7472806334,8811984174,3313512596,958644900
0,0,0,0,15510,77216,94093,0,0,0,42373,182225,617770,0,0,0,16210,204130,70591,"[0, 1, 0, 3, 0, 1]",False,0,0,1197620160,1459382430,0,0,7721419925,26176768210,0,0,3308947300,1144280110
0,0,0,0,19523,203593,85794,15017,56082,187814,16787,133353,209528,18203,101569,167652,16550,350944,52430,"[0, 1, 1, 1, 1, 1]",False,0,0,3974746139,1674956262,842183394,2820402838,2238596811,3517346536,1848860507,3051769356,5808123200,867716500
1,0,0,0,18743,209686,128109,11500,53988,310168,15698,88647,310613,19069,97453,115175,16047,147921,120801,"[0, 1, 1, 1, 1, 1]",True,0,0,3930144698,2401146987,620862000,3566932000,1391580606,4876002874,1858331257,2196272075,2373688287,1938493647
0,9751,50417,73384,0,0,0,7609,28788,71640,9171,37783,95558,9108,40637,81103,11030,122605,38758,"[1, 0, 1, 1, 1, 1]",False,491616167,715567384,0,0,219047892,545108760,346507893,876362418,370121796,738686124,1352333150,427500740
1,0,0,0,13782,104557,54211,8297,31983,98694,9604,43212,91885,11651,57640,63943,12532,76929,46087,"[0, 1, 1, 1, 1, 1]",True,0,0,1441004574,747136002,265362951,818864118,415008048,882463540,671563640,744999893,964074228,577562284
1,13241,78347,72151,13062,96572,46007,7105,34399,54246,8247,35128,102274,0,0,0,8199,36278,19296,"[1, 1, 1, 1, 0, 1]",True,1037392627,955351391,1261423464,600943434,244404895,385417830,289700616,843453678,0,0,297443322,158207904
0,10349,53945,66169,9036,60130,42786,6282,15620,84474,0,0,0,7046,26768,68525,7949,75986,60234,"[1, 1, 1, 0, 1, 1]",False,558276805,684782981,543334680,386614296,98124840,530665668,0,0,188607328,482827150,604012714,478800066
1,0,0,0,11653,72421,40357,6927,9777,65833,0,0,0,22875,81305,109588,11464,71694,56753,"[0, 1, 1, 0, 2, 1]",True,0,0,843921913,470280121,67725279,456025191,0,0,1859851875,2506825500,821900016,650616392
0,11046,29904,41630,9026,33903,32067,5841,14262,108037,0,0,0,10129,43776,79051,9165,92527,22077,"[1, 1, 1, 0, 1, 1]",False,330319584,459844980,306008478,289436742,83304342,631044117,0,0,443407104,800707579,848009955,202335705
1,18368,63220,80988,18510,126604,59803,9836,18523,85771,9796,29204,99435,0,0,0,14017,212309,22843,"[1, 1, 1, 1, 0, 1]",True,1161224960,1487587584,2343440040,1106953530,182192228,843643556,286082384,974065260,0,0,2975935253,320190331
0,14531,53609,99899,15119,76441,80262,0,0,0,19044,79324,245071,0,0,0,9090,63671,68930,"[1, 1, 0, 2, 0, 1]",False,778992379,1451632369,1155711479,1213481178,0,0,1510646256,4667132124,0,0,578769390,626573700
1,0,0,0,14448,93090,43185,7282,17710,91918,0,0,0,22720,93818,116403,10597,80058,45373,"[0, 1, 1, 0, 2, 1]",True,0,0,1344964320,623936880,128964220,669346876,0,0,2131544960,2644676160,848374626,480817681
0,13972,52986,81987,14123,59519,35647,7631,31535,51680,9530,28237,107162,0,0,0,10343,69143,51398,"[1, 1, 1, 1, 0, 1]",False,740320392,1145522364,840586837,503442581,240643585,394370080,269098610,1021253860,0,0,715146049,531609514
0,12852,76089,138477,18631,121676,106736,10992,26461,169168,0,0,0,18956,115226,124681,20545,309213,82952,"[1, 1, 1, 0, 1, 1]",False,977895828,1779706404,2266945556,1988598416,290859312,1859494656,0,0,2184224056,2363453036,6352781085,1704248840
1,21090,99809,184832,23565,188877,128120,13132,29041,204670,0,0,0,18580,95369,153432,15454,85453,88419,"[1, 1, 1, 0, 1, 1]",True,2104971810,3898106880,4450886505,3019147800,381366412,2687726440,0,0,1771956020,2850766560,1320590662,1366427226
1,12644,48747,66733,11737,54949,50007,14684,114757,126696,0,0,0,10083,54244,47414,0,0,0,"[1, 1, 2, 0, 1, 0]",True,616357068,843772052,644936413,586932159,1685091788,1860404064,0,0,546942252,478075362,0,0
0,0,0,0,10381,64694,49293,5432,10166,55630,6818,24718,74765,11274,51506,71332,7767,81480,55869,"[0, 1, 1, 1, 1, 1]",False,0,0,671588414,511710633,55221712,302182160,168527324,509747770,580678644,804196968,632855160,433934523
1,0,0,0,13573,103291,60760,7879,28336,67283,11855,42985,106976,16104,23798,70743,11898,53164,53542,"[0, 1, 1, 1, 1, 1]",True,0,0,1401968743,824695480,223259344,530122757,509587175,1268200480,383242992,1139245272,632545272,637042716
0,12462,54426,57990,12256,52261,50036,7081,7382,80996,8255,14386,66114,0,0,0,11524,133625,34295,"[1, 1, 1, 1, 0, 1]",False,678256812,722671380,640510816,613241216,52271942,573532676,118756430,545771070,0,0,1539894500,395215580
0,0,0,0,18744,188290,119038,0,0,0,24764,125002,383312,17846,147357,127115,16547,232471,64919,"[0, 1, 0, 2, 1, 1]",False,0,0,3529307760,2231248272,0,0,3095549528,9492338368,2629733022,2268494290,3846697637,1074214693
1,24508,111997,147569,19440,183698,177670,12037,29519,158390,15249,54395,222123,0,0,0,15712,199563,129223,"[1, 1, 1, 1, 0, 1]",True,2744822476,3616621052,3571089120,3453904800,355320203,1906540430,829469355,3387153627,0,0,3135533856,2030351776
0,0,0,0,15215,123123,123018,20015,168716,186270,9298,69216,200958,14341,63006,149405,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1873316445,1871718870,3376850740,3728194050,643570368,1868507484,903569046,2142617105,0,0
1,0,0,0,16547,190127,79409,9634,80065,71112,10447,46901,200213,18961,83761,115147,13879,221904,51203,"[0, 1, 1, 1, 1, 1]",True,0,0,3146031469,1313980723,771346210,685093008,489974747,2091625211,1588192321,2183302267,3079805616,710646437
0,0,0,0,13893,70341,43915,8259,16463,30390,9265,14059,91380,15281,42856,71028,13027,82156,24311,"[0, 1, 1, 1, 1, 1]",False,0,0,977247513,610111095,135967917,250991010,130256635,846635700,654882536,1085378868,1070246212,316699397
1,17626,54344,62910,18466,68866,43174,9785,8674,84395,11522,24904,90665,0,0,0,9430,42057,23443,"[1, 1, 1, 1, 0, 1]",True,957867344,1108851660,1271679556,797251084,84875090,825805075,286943888,1044642130,0,0,396597510,221067490
1,18450,126234,154476,0,0,0,9449,68714,168181,12949,70425,208218,15706,115112,129110,14212,210213,52044,"[1, 0, 1, 1, 1, 1]",True,2329017300,2850082200,0,0,649278586,1589142269,911933325,2696214882,1807949072,2027801660,2987547156,739649328
0,15050,141016,83462,19295,195611,123135,9941,45613,117088,12136,82746,236213,18834,134647,174796,0,0,0,"[1, 1, 1, 1, 1, 0]",False,2122290800,1256103100,3774314245,2375889825,453438833,1163971808,1004205456,2866680968,2535941598,3292107864,0,0
0,20560,65322,130706,17560,223335,78457,10530,13812,132513,15288,54752,120812,0,0,0,14439,81135,49653,"[1, 1, 1, 1, 0, 1]",False,1343020320,2687315360,3921762600,1377704920,145440360,1395361890,837048576,1846973856,0,0,1171508265,716939667
1,17532,78907,94559,20777,130005,53237,23219,172707,224912,12230,41497,144840,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,1383397524,1657808388,2701113885,1106105149,4010083833,5222231728,507508310,1771393200,0,0,0,0
1,0,0,0,18973,147356,59001,24147,116430,151485,14293,49310,103507,14569,65782,97121,0,0,0,"[0, 1, 2, 1, 1, 0]",True,0,0,2795785388,1119425973,2811435210,3657908295,704787830,1479425551,958377958,1414955849,0,0
0,15247,71289,77703,18779,126494,89359,9352,22979,96461,10962,34034,135514,0,0,0,14423,88495,58315,"[1, 1, 1, 1, 0, 1]",False,1086943383,1184737641,2375430826,1678072661,214899608,902103272,373080708,1485504468,0,0,1276363385,841077245
1,13684,90774,53880,18002,134120,56484,10510,14423,80253,0,0,0,31344,100634,180445,0,0,0,"[1, 1, 1, 0, 2, 0]",True,1242151416,737293920,2414428240,1016824968,151585730,843459030,0,0,3154272096,5655868080,0,0
0,0,0,0,16870,94193,44708,21411,82962,128435,9515,24608,113093,14989,38717,84571,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1589035910,754223960,1776299382,2749921785,234145120,1076079895,580329113,1267634719,0,0
0,0,0,0,10587,128534,20554,7449,63218,47173,9950,28899,106981,25547,65681,126372,0,0,0,"[0, 1, 1, 1, 2, 0]",False,0,0,1360789458,217605198,470910882,351391677,287545050,1064460950,1677952507,3228425484,0,0
1,0,0,0,14405,98435,57604,7215,14664,60050,8973,37643,106615,12941,34341,79385,7147,39696,25464,"[0, 1, 1, 1, 1, 1]",True,0,0,1417956175,829785620,105800760,433260750,337770639,956656395,444406881,1027321285,283707312,181991208
1,13241,78347,72151,13062,96572,46007,7105,34399,54246,8247,35128,102274,0,0,0,8199,36278,19296,"[1, 1, 1, 1, 0, 1]",True,1037392627,955351391,1261423464,600943434,244404895,385417830,289700616,843453678,0,0,297443322,158207904
0,10349,53945,66169,9036,60130,42786,6282,15620,84474,0,0,0,7046,26768,68525,7949,75986,60234,"[1, 1, 1, 0, 1, 1]",False,558276805,684782981,543334680,386614296,98124840,530665668,0,0,188607328,482827150,604012714,478800066
1,0,0,0,11653,72421,40357,6927,9777,65833,0,0,0,22875,81305,109588,11464,71694,56753,"[0, 1, 1, 0, 2, 1]",True,0,0,843921913,470280121,67725279,456025191,0,0,1859851875,2506825500,821900016,650616392
0,11046,29904,41630,9026,33903,32067,5841,14262,108037,0,0,0,10129,43776,79051,9165,92527,22077,"[1, 1, 1, 0, 1, 1]",False,330319584,459844980,306008478,289436742,83304342,631044117,0,0,443407104,800707579,848009955,202335705
1,18368,63220,80988,18510,126604,59803,9836,18523,85771,9796,29204,99435,0,0,0,14017,212309,22843,"[1, 1, 1, 1, 0, 1]",True,1161224960,1487587584,2343440040,1106953530,182192228,843643556,286082384,974065260,0,0,2975935253,320190331
0,14531,53609,99899,15119,76441,80262,0,0,0,19044,79324,245071,0,0,0,9090,63671,68930,"[1, 1, 0, 2, 0, 1]",False,778992379,1451632369,1155711479,1213481178,0,0,1510646256,4667132124,0,0,578769390,626573700
1,0,0,0,14448,93090,43185,7282,17710,91918,0,0,0,22720,93818,116403,10597,80058,45373,"[0, 1, 1, 0, 2, 1]",True,0,0,1344964320,623936880,128964220,669346876,0,0,2131544960,2644676160,848374626,480817681
0,13972,52986,81987,14123,59519,35647,7631,31535,51680,9530,28237,107162,0,0,0,10343,69143,51398,"[1, 1, 1, 1, 0, 1]",False,740320392,1145522364,840586837,503442581,240643585,394370080,269098610,1021253860,0,0,715146049,531609514
0,12852,76089,138477,18631,121676,106736,10992,26461,169168,0,0,0,18956,115226,124681,20545,309213,82952,"[1, 1, 1, 0, 1, 1]",False,977895828,1779706404,2266945556,1988598416,290859312,1859494656,0,0,2184224056,2363453036,6352781085,1704248840
1,21090,99809,184832,23565,188877,128120,13132,29041,204670,0,0,0,18580,95369,153432,15454,85453,88419,"[1, 1, 1, 0, 1, 1]",True,2104971810,3898106880,4450886505,3019147800,381366412,2687726440,0,0,1771956020,2850766560,1320590662,1366427226
1,12644,48747,66733,11737,54949,50007,14684,114757,126696,0,0,0,10083,54244,47414,0,0,0,"[1, 1, 2, 0, 1, 0]",True,616357068,843772052,644936413,586932159,1685091788,1860404064,0,0,546942252,478075362,0,0
0,0,0,0,10381,64694,49293,5432,10166,55630,6818,24718,74765,11274,51506,71332,7767,81480,55869,"[0, 1, 1, 1, 1, 1]",False,0,0,671588414,511710633,55221712,302182160,168527324,509747770,580678644,804196968,632855160,433934523
1,0,0,0,13573,103291,60760,7879,28336,67283,11855,42985,106976,16104,23798,70743,11898,53164,53542,"[0, 1, 1, 1, 1, 1]",True,0,0,1401968743,824695480,223259344,530122757,509587175,1268200480,383242992,1139245272,632545272,637042716
0,12462,54426,57990,12256,52261,50036,7081,7382,80996,8255,14386,66114,0,0,0,11524,133625,34295,"[1, 1, 1, 1, 0, 1]",False,678256812,722671380,640510816,613241216,52271942,573532676,118756430,545771070,0,0,1539894500,395215580
0,0,0,0,18744,188290,119038,0,0,0,24764,125002,383312,17846,147357,127115,16547,232471,64919,"[0, 1, 0, 2, 1, 1]",False,0,0,3529307760,2231248272,0,0,3095549528,9492338368,2629733022,2268494290,3846697637,1074214693
1,24508,111997,147569,19440,183698,177670,12037,29519,158390,15249,54395,222123,0,0,0,15712,199563,129223,"[1, 1, 1, 1, 0, 1]",True,2744822476,3616621052,3571089120,3453904800,355320203,1906540430,829469355,3387153627,0,0,3135533856,2030351776
0,0,0,0,15215,123123,123018,20015,168716,186270,9298,69216,200958,14341,63006,149405,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1873316445,1871718870,3376850740,3728194050,643570368,1868507484,903569046,2142617105,0,0
